,NC Number,Created Date,NC Type,Discovery/Plant Area,Discovery/Plant Area Name,Product,Initial Failure Mode,Lot Number,Closed Date,NC TAT
3393,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3394,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3395,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3396,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3397,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3398,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3399,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3400,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3401,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3402,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3403,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3404,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3405,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3406,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3407,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3408,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20563X,2019-12-23 18:10:19.860,45.0
3409,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3410,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3411,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3412,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3413,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3414,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3415,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3416,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3417,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3418,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3419,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3420,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3421,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3422,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3423,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3424,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3425,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3426,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3427,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3428,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3429,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3430,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3431,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3432,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3433,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3434,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3435,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3436,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3437,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3438,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3439,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3440,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3441,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3442,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3443,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3444,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3445,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3446,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3447,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3448,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3449,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3450,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3451,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3452,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3453,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3454,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3455,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3456,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3457,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3458,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3459,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3460,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3461,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3462,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3463,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20663X,2019-12-23 18:10:19.860,45.0
3464,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3465,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3466,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3467,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3468,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3469,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3470,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3471,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3472,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3473,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3474,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3475,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3476,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3477,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3478,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3479,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3480,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3481,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3482,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3483,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3484,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3485,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3486,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3487,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3488,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3489,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3490,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3491,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3492,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3493,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3494,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3495,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3496,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3497,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3498,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3499,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3500,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3501,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3502,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3503,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3504,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3505,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3506,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3507,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3508,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3509,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3510,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3511,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3512,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3513,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3514,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3515,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3516,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3517,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3518,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20763X,2019-12-23 18:10:19.860,45.0
3519,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3520,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3521,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3522,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3523,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3524,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3525,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3526,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3527,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3528,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3529,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3530,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3531,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3532,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3533,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3534,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3535,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3536,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3537,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3538,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3539,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3540,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3541,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3542,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
3543,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K20863X,2019-12-23 18:10:19.860,45.0
